y,x1,x2,sem1,sem2,tchid,schid,stuid
-4.389261914,1.260234656,0.420527971,0.484131615,0.310345398,88,22,2193
49.87584677,0.598289858,-0.129222812,0.321950699,0.323225904,88,22,2194
4.565311964,0.92657425,0.274975776,0.400530872,0.306591482,88,22,2195
19.48225452,0.283747497,1.243638296,0.311678986,0.369759841,88,22,2196
40.97967126,-1.331091236,-0.133283631,0.427394478,0.300746215,88,22,2197
24.54693013,-0.608909105,-1.388714246,0.338360883,0.356597255,88,22,2198
11.13303811,-0.054286497,0.805173404,0.300012065,0.450254669,88,22,2199
18.4131729,0.068229102,0.392787667,0.310326073,0.315036104,88,22,2200
19.85543424,0.154959932,0.949181871,0.302657027,0.390224578,89,23,2201
5.353592768,-1.140293737,-1.282074185,0.373996171,0.370425533,89,23,2202
17.85180819,1.528812998,0.125118686,0.463558241,0.307461223,89,23,2203
20.74837677,-0.025921717,-0.484222953,0.300014377,0.33346958,89,23,2204
17.21503986,1.100828444,-0.348426201,0.324584557,0.301137756,89,23,2205
25.58983646,0.106648774,3.115431573,0.312132471,0.594428921,89,23,2206
20.39173746,-0.915804621,-1.300560333,0.370000749,0.459542119,89,23,2207
28.01833216,-2.569778997,-1.010534368,1.148000964,0.479502674,89,23,2208
32.51156804,0.430190256,-0.931739901,0.318708575,0.437830728,89,23,2209
15.87813246,0.452631873,0.210254508,0.327482785,0.318691709,89,23,2210
24.86805215,-0.779597513,0.286425312,0.342622705,0.344950039,89,23,2211
16.48820826,-1.00470647,0.834260973,0.347196228,0.346026117,89,23,2212
10.13395265,0.704699006,0.422114797,0.307157629,0.316526975,89,23,2213
26.34049244,1.365315253,1.380969254,0.916715397,0.713850158,89,23,2214
23.93498553,0.76361229,0.968535144,0.510511143,0.511381344,89,23,2215
16.25198226,0.395727404,0.649199056,0.300001768,0.331034675,89,23,2216
8.086139385,0.101136692,-0.66361651,0.303548904,0.36282943,89,23,2217
0.150685539,-0.883624782,-1.001347569,0.35498561,0.337306796,89,23,2218
9.48486242,-1.020770228,0.968961179,0.384403344,0.435963074,89,23,2219
13.34606145,0.297155691,0.221846704,0.350006711,0.334512172,89,23,2220
11.0800721,1.339343775,0.641469002,0.635693623,0.448148196,89,23,2221
14.74965616,-2.278889901,-0.785563684,0.561864332,0.357709546,89,23,2222
24.24924174,0.577592942,-0.009663232,0.339394506,0.300018607,89,23,2223
7.488700472,-0.430430992,0.566911378,0.300234565,0.329068599,89,23,2224
9.983477494,-0.140230939,1.755602147,0.301800114,0.507096863,89,23,2225
27.06958939,-0.432056217,-0.601289264,0.313017361,0.341810039,90,23,2226
-4.925687766,-0.585908583,-1.292247945,0.403480679,0.393714374,90,23,2227
20.63114262,-0.017838657,-0.430020016,0.300990006,0.301804299,90,23,2228
13.78822812,0.441989081,0.876709084,0.32101191,0.361917123,90,23,2229
41.71289542,-0.944875692,0.273974649,0.36229186,0.302075146,90,23,2230
17.59259068,-0.580594042,-0.199550128,0.315084414,0.306920985,90,23,2231
16.31971557,-0.031828509,0.121146671,0.308258504,0.301325678,90,23,2232
10.75979717,-0.361575945,1.130114966,0.339794507,0.404100259,90,23,2233
17.38885102,0.232610509,1.533780627,0.301640092,0.38123931,90,23,2234
-4.243689841,1.098517776,2.578308111,0.357191258,0.789037853,90,23,2235
25.80019707,1.207121894,0.869967322,0.675286492,0.329870233,90,23,2236
12.47685204,0.116603268,0.54296856,0.306556859,0.32945692,90,23,2237
12.27793845,-0.137386032,0.531966432,0.313891628,0.306340736,90,23,2238
13.36337628,-1.140943038,0.228672242,0.342214851,0.301747145,90,23,2239
16.65262601,0.238468366,-1.106750983,0.303680831,0.377618396,90,23,2240
9.168877508,-0.535086615,-1.913285566,0.462132712,0.502774828,90,23,2241
18.63293975,0.194147079,-0.536655373,0.303146936,0.30563632,90,23,2242
-2.818664667,-0.558237273,-1.164329307,0.320495167,0.412379429,90,23,2243
12.75000591,1.052938915,0.772498112,0.417067845,0.556721486,90,23,2244
24.15418176,0.091363861,-0.60466323,0.338592359,0.369458158,90,23,2245
18.83418776,-0.252919165,0.774599793,0.300008573,0.408755144,90,23,2246
18.95173102,1.117372702,0.134308921,0.363902164,0.30591807,90,23,2247
-0.636864278,-1.176279272,-3.043999649,0.702683855,0.976288299,90,23,2248
2.095280381,2.002107134,0.873576242,0.52361543,0.374186016,90,23,2249
25.794608,-0.846652265,-0.657728075,0.455813722,0.521306049,90,23,2250
12.81864557,0.070616822,0.658137132,0.308726207,0.330452502,91,23,2251
21.57612878,-0.570173398,-0.033457701,0.311565229,0.307909907,91,23,2252
5.871309186,-0.20126561,-1.239015415,0.300582304,0.556015175,91,23,2253
-0.263804152,0.724179567,-0.184698225,0.322713207,0.308323543,91,23,2254
-12.1329508,0.30378808,-0.681046584,0.454108873,0.306789414,91,23,2255
19.87558072,0.190112839,0.568503617,0.300283523,0.301352142,91,23,2256
13.23513315,-1.107687047,-1.32218894,0.392366503,0.507971272,91,23,2257
-0.368352545,1.681812928,0.573429908,0.389978451,0.309500005,91,23,2258
-0.217436415,-1.212590518,-0.50339194,0.337562207,0.302157605,91,23,2259
7.050028636,1.073898366,1.023397652,0.301166381,0.352363652,91,23,2260
29.41709983,0.056969725,0.301001067,0.302062356,0.316417734,91,23,2261
11.66135031,2.056594288,1.608659057,0.570211199,0.476962324,91,23,2262
20.20459096,3.0134457,1.134718759,1.347857835,0.67532372,91,23,2263
-15.06168361,0.11535415,1.836218857,0.301614964,0.505820361,91,23,2264
3.384464983,0.013391324,0.222868747,0.302428995,0.301156075,91,23,2265
-3.405734681,-0.123260881,0.026844106,0.374160127,0.303554871,91,23,2266
5.197332002,-1.785401293,0.10072674,0.465725131,0.313593346,91,23,2267
4.983593071,-1.932529219,-0.124803693,0.481068982,0.305197575,91,23,2268
27.83986919,0.136710436,0.006910879,0.303387524,0.301675846,91,23,2269
8.991025278,-0.047917026,0.037768529,0.30375328,0.301645327,91,23,2270
-7.623716278,-0.588904516,0.219755947,0.354588892,0.301547863,91,23,2271
23.2244363,-0.195264287,-1.426293731,0.314087272,0.474730283,91,23,2272
2.823584105,-3.646976384,-4.112449284,1.122697971,1.321185949,91,23,2273
15.18766103,0.392749335,0.192208618,0.316894747,0.34272872,91,23,2274
9.084027963,-0.173163549,-0.105166599,0.307990591,0.300228023,91,23,2275
-0.019097317,-1.459045458,-0.630964857,0.407609766,0.328819709,92,23,2276
-13.19147327,0.092974316,-0.871904528,0.30000086,0.395916932,92,23,2277
22.87657672,-0.132698248,0.647983799,0.300187196,0.345059353,92,23,2278
12.30654686,-2.592272915,-1.461964159,0.722924195,0.406475694,92,23,2279
-1.305228804,-0.349176821,-0.941373077,0.330148235,0.432195333,92,23,2280
3.736855669,0.44024153,-0.910814706,0.30128365,0.346268812,92,23,2281
21.60404716,1.285680197,-0.233464103,0.457622874,0.412338104,92,23,2282
-10.89774336,0.74781722,-0.211528221,0.315530293,0.301461256,92,23,2283
18.3441065,-0.834486791,-0.105863777,0.487193471,0.357338952,92,23,2284
13.72298287,-0.041097682,-1.188712016,0.302973818,0.374646007,92,23,2285
-1.896260697,1.468980625,2.407624144,0.825396449,0.763245717,92,23,2286
15.00581752,-0.208405726,0.360677475,0.332587007,0.311062563,92,23,2287
6.010424186,-0.178685997,-0.890103987,0.306388494,0.325619385,92,23,2288
9.421155683,-1.728857773,-0.038994074,0.585764035,0.319839421,92,23,2289
2.435749061,-1.860057235,-0.560018752,0.432406057,0.361033756,92,23,2290
6.22772032,-0.114668657,-0.755366646,0.313816107,0.329322921,92,23,2291
-5.092508021,-0.052302855,-0.077554018,0.332856191,0.312345834,92,23,2292
9.732992268,0.240453737,0.656603857,0.331784285,0.356855987,92,23,2293
-2.684573112,0.463996901,0.586471528,0.349536217,0.37104329,92,23,2294
11.68385775,-1.690143787,-3.192223964,0.714540651,0.758033952,92,23,2295
21.9313377,0.197078351,-1.36675173,0.33370329,0.445160763,92,23,2296
15.7137552,0.400117315,0.543877007,0.377398169,0.345337184,92,23,2297
28.21503429,0.645511156,2.027813402,0.568432638,0.580531208,92,23,2298
-4.127510255,0.093872997,-0.169105639,0.315624618,0.324245484,92,23,2299
14.75426659,0.435081432,1.224010348,0.486574105,0.485104846,92,23,2300
2.24799463,-1.081093477,-1.034451965,0.374238897,0.411852722,93,24,2301
9.434804222,1.723874131,2.500171159,0.629128884,0.712733137,93,24,2302
6.025445886,2.044772121,2.486665127,0.662925063,0.579938618,93,24,2303
7.659205968,-0.123602631,-0.811998076,0.327459105,0.310357084,93,24,2304
21.44867345,-2.255284146,-0.852159681,0.678869158,0.313772662,93,24,2305
0.734168772,-0.625501762,-0.204734805,0.3602601,0.316401205,93,24,2306
5.214374652,-2.002492329,-0.961412559,0.615830358,0.416791134,93,24,2307
-3.535588618,0.902020202,0.335577146,0.37225653,0.30097572,93,24,2308
7.272226708,-0.487637636,0.173777575,0.324927065,0.302092896,93,24,2309
5.23292334,0.393982226,0.494030556,0.418692922,0.539133932,93,24,2310
1.771347429,-0.342722996,0.382648112,0.300030764,0.305413999,93,24,2311
15.8717339,1.088645083,-0.72237282,0.37580336,0.478454038,93,24,2312
-2.43682131,0.561888725,0.118046688,0.378468946,0.300005577,93,24,2313
0.425649748,-0.248039453,0.282738357,0.360535434,0.300002788,93,24,2314
2.27459286,0.313011419,0.941654747,0.310713024,0.382445175,93,24,2315
6.694051193,1.383448328,1.129423059,0.618512625,0.733641241,93,24,2316
11.63945254,-1.090536012,-0.396427369,0.392486687,0.324089582,93,24,2317
13.30963402,-0.625903828,0.118968851,0.332353055,0.381566543,93,24,2318
19.94476852,-2.194664874,-0.765948988,0.630063556,0.326970061,93,24,2319
-0.566232961,-0.725747189,-0.645784562,0.438662395,0.320963925,93,24,2320
7.865750719,-0.832068068,-1.348123758,0.310384577,0.460515197,93,24,2321
14.25919876,-1.541623776,-1.28449821,0.356120685,0.389397013,93,24,2322
-0.448853098,-1.302592745,-0.165251834,0.394133307,0.300771218,93,24,2323
5.96539188,0.455657939,0.141075365,0.304490877,0.316349362,93,24,2324
8.729859987,-0.739985044,-0.342163791,0.334416624,0.330495183,93,24,2325
6.775233143,-2.478743178,0.300265184,0.836976941,0.300009575,94,24,2326
-3.648267044,0.155926983,1.330383916,0.357966172,0.469495868,94,24,2327
16.65140359,-0.39488774,-0.827828939,0.300235839,0.422604336,94,24,2328
19.11841534,0.407321011,-1.694558204,0.300005667,0.533558224,94,24,2329
12.87353916,-0.624405827,1.508519887,0.322856092,0.630973186,94,24,2330
11.36723831,0.119720027,1.293139325,0.325934878,0.700579127,94,24,2331
-0.746808456,-0.927481829,0.39451301,0.50336385,0.301874246,94,24,2332
16.24908247,-0.744042537,-2.269075848,0.331186069,0.696727533,94,24,2333
6.96941389,0.623253513,0.637435999,0.345643033,0.37377132,94,24,2334
-7.063147782,-0.41067044,0.086036885,0.320391795,0.316876453,94,24,2335
10.03590579,-0.72560891,-0.26902312,0.311310039,0.333717648,94,24,2336
13.69431237,1.665069536,-0.719884327,0.499331645,0.30164941,94,24,2337
22.34049007,-0.151903104,-0.026202192,0.314581517,0.30008019,94,24,2338
0.316970014,-0.857956235,-1.606158657,0.456453921,0.414349367,94,24,2339
-2.277240723,-0.920624313,-0.074549325,0.304978151,0.30291781,94,24,2340
10.24300072,-0.821760812,1.412832763,0.302576317,0.358374067,94,24,2341
11.95913494,-2.02474204,-2.808417477,0.775315923,0.833725142,94,24,2342
17.21390004,-0.344499775,0.258076041,0.33103198,0.301902551,94,24,2343
-7.717550453,-0.563716623,0.065034663,0.300536577,0.300450655,94,24,2344
17.9961761,-0.785883471,0.105426063,0.37127721,0.305162581,94,24,2345
14.71595848,0.051734792,-1.593943545,0.304518366,0.454465416,94,24,2346
10.31542032,0.21970526,-0.383054798,0.300126697,0.324999599,94,24,2347
13.90987568,1.424418952,1.631452882,0.518636957,0.466945371,94,24,2348
21.17092522,0.970488404,2.290050242,0.313677232,0.535593738,94,24,2349
10.50260936,-0.545077845,-1.117026738,0.366002411,0.47006224,94,24,2350
1.606430702,-0.424087908,-1.181498962,0.300784717,0.346582035,95,24,2351
12.5806368,-0.7925557,-0.737643535,0.373884758,0.328111991,95,24,2352
56.50563754,0.383960424,0.143588604,0.304725817,0.300378051,95,24,2353
20.50059059,2.834848458,0.30122748,0.822595526,0.320864712,95,24,2354
18.05795504,1.668474006,1.133135752,0.576392155,0.451898418,95,24,2355
23.21267409,0.908398896,0.430288116,0.373370806,0.369885743,95,24,2356
-3.717338913,-0.256426377,1.00785871,0.30242699,0.499038282,95,24,2357
20.22187014,0.78814226,1.327062346,0.355002902,0.393560678,95,24,2358
6.041756742,-0.440621929,-0.309817593,0.310696045,0.313497474,95,24,2359
4.749111191,1.883826471,1.972444402,0.484962069,0.52025149,95,24,2360
-0.933130918,0.435137468,0.527106303,0.304381698,0.331847551,95,24,2361
25.10987888,-0.038881915,-0.551879438,0.300940756,0.383902529,95,24,2362
22.41893238,-0.403502575,0.024353966,0.311739557,0.301603576,95,24,2363
6.142526587,-1.63081721,-0.629843676,0.44849486,0.336967504,95,24,2364
13.95496155,0.669518065,0.21889403,0.303414704,0.301934528,95,24,2365
12.4719542,-0.489549265,-0.549580427,0.328653489,0.303797579,95,24,2366
1.915233734,-1.841299899,-0.741829619,0.657183352,0.378005346,95,24,2367
9.168121233,-0.712038906,0.109979105,0.32861677,0.319046043,95,24,2368
29.43893225,0.066474833,-0.446144788,0.301225642,0.309914955,95,24,2369
25.86007309,0.578289328,0.20106555,0.303085009,0.310278071,95,24,2370
16.30039634,-0.051727348,0.234425071,0.309690299,0.300000043,95,24,2371
9.956830061,-1.565111205,-0.781200099,0.522503181,0.313468743,95,24,2372
15.40002325,-0.712862812,-0.722856455,0.481568994,0.326322049,95,24,2373
14.3555836,0.954750197,-0.679018335,0.309530853,0.336263339,95,24,2374
15.90799082,1.017967572,-0.029908435,0.449953571,0.300013766,95,24,2375
12.14328663,-0.35240222,-0.394051973,0.376494358,0.306760433,96,24,2376
16.25247755,1.338313836,1.420882715,0.409001022,0.455510788,96,24,2377
24.2407676,-0.882508229,0.023139843,0.426851933,0.304597878,96,24,2378
14.1759597,-0.008276392,0.402007734,0.304624865,0.304463674,96,24,2379
29.16848609,1.373291,1.344382379,0.595064568,0.415103428,96,24,2380
5.140677117,-0.509122137,-0.553699166,0.416079411,0.357437024,96,24,2381
25.84441701,-0.930164926,-0.296264889,0.362916725,0.312679663,96,24,2382
29.11688447,-1.703966048,-2.192857666,0.563890589,0.475032685,96,24,2383
23.46330678,-1.398135844,-1.535151276,0.349301888,0.534489667,96,24,2384
13.30939338,0.832959213,0.715847075,0.417008201,0.342279272,96,24,2385
20.28501092,0.735454724,0.590107594,0.335093183,0.379450332,96,24,2386
31.2115765,0.823173963,-0.600340879,0.346386616,0.305259234,96,24,2387
3.831433046,0.50240732,0.52529635,0.30054548,0.312214996,96,24,2388
5.955731222,0.43841786,-1.240289967,0.349728182,0.326881687,96,24,2389
4.8876851,-0.588050461,0.480765249,0.318942101,0.348836015,96,24,2390
12.24021301,-0.688402981,-0.432891396,0.327259391,0.355485898,96,24,2391
26.45174964,0.281384606,0.487411784,0.341641902,0.387498234,96,24,2392
15.83163177,7.045312158,2.042691828,1.300155881,0.753129923,96,24,2393
15.8965267,1.629483604,1.085809401,0.45166213,0.427748677,96,24,2394
1.340601433,1.337331061,1.196464544,0.382657885,0.424038789,96,24,2395
16.76828393,0.050847722,-0.379243162,0.320669517,0.317653681,96,24,2396
22.54373086,-1.509874084,-2.51512561,0.452360602,0.790233229,96,24,2397
8.384925855,0.6892725,-0.932493624,0.300110856,0.354221477,96,24,2398
20.92683582,-1.033586548,0.050725395,0.339032118,0.309299667,96,24,2399
9.639205598,-0.538009974,-0.466808238,0.304195885,0.322353639,96,24,2400
16.96574026,0.174664058,-0.23124866,0.300005489,0.304313304,97,25,2401
12.18977982,-2.788627936,-1.674916381,0.81824165,0.698896271,97,25,2402
16.08933194,1.385134474,-0.178796727,0.479523142,0.303298442,97,25,2403
9.237968749,-0.185849395,-1.701867688,0.302771353,0.468707804,97,25,2404
3.35326789,-0.183570814,0.160160301,0.309080444,0.301798715,97,25,2405
20.3016944,2.79451033,1.813175776,0.653664084,0.590012707,97,25,2406
11.50730233,0.985379521,0.486232909,0.37693863,0.34247605,97,25,2407
26.59122814,-2.16010807,-2.488650054,0.533480208,0.693848978,97,25,2408
2.33210154,-0.097360299,1.035895094,0.310348009,0.582447345,97,25,2409
22.77449751,-1.178988821,-0.90615421,0.448463411,0.443709715,97,25,2410
16.49847417,0.856258172,0.245100005,0.343112015,0.316431,97,25,2411
22.83891172,-1.047912117,-0.36271162,0.489862122,0.46115094,97,25,2412
29.69866839,0.422366576,0.252042997,0.329740321,0.342859302,97,25,2413
30.76717628,0.6457549,-0.331272966,0.324340622,0.362466671,97,25,2414
7.755838473,0.166457885,0.456849542,0.347024069,0.300251155,97,25,2415
14.58717768,2.274726017,1.835665699,0.618309027,0.76527457,97,25,2416
17.70627485,0.739261259,-0.184703885,0.383574094,0.301772982,97,25,2417
30.64662821,-1.24325945,-0.641324768,0.416798903,0.323842825,97,25,2418
9.905492822,-0.708219357,-0.242002441,0.499535914,0.367363333,97,25,2419
13.59136226,-0.284470139,-1.592669824,0.350766865,0.43604473,97,25,2420
7.998893436,-0.350602389,1.097803879,0.302711374,0.53741997,97,25,2421
15.37730458,0.901010158,-0.560086063,0.315430195,0.328531673,97,25,2422
9.578087049,-0.543509488,-0.86375708,0.30191489,0.302231205,97,25,2423
17.08838945,-1.026463085,0.866417265,0.31478017,0.356136486,97,25,2424
10.66263999,-1.002102123,-0.200676902,0.402573787,0.32027025,97,25,2425
17.84093849,0.770768595,0.117484504,0.479692465,0.304636621,98,25,2426
11.90207681,0.163000803,-0.359631489,0.300091682,0.301506411,98,25,2427
22.66331435,-0.153274743,-0.565732437,0.453425743,0.465283099,98,25,2428
12.23949295,-0.24081673,-0.109245663,0.302714119,0.307728515,98,25,2429
7.986695485,0.642250615,1.362289351,0.349591884,0.454573943,98,25,2430
2.100953623,-1.548766324,-1.770217187,0.381870054,0.608468389,98,25,2431
17.56754918,-0.189989508,-0.291236375,0.303419071,0.302416096,98,25,2432
12.38724407,-2.913624157,-1.354882919,0.743307019,0.614689605,98,25,2433
5.444296442,0.828595352,1.219686065,0.578997576,0.441141724,98,25,2434
9.775884947,-0.353246426,-0.767545317,0.30135445,0.31534684,98,25,2435
16.05011057,-0.210808687,0.727524459,0.303173375,0.34852354,98,25,2436
25.65830398,-0.696689316,-0.641004595,0.332636784,0.304365846,98,25,2437
19.64131271,0.107432144,0.076128796,0.325381621,0.342110137,98,25,2438
28.01862738,1.528085172,0.40990229,0.346910998,0.353307946,98,25,2439
27.79494522,1.027579175,0.524181982,0.389513815,0.311657095,98,25,2440
8.011135407,-3.197860741,-1.448445902,0.82276231,0.496316677,98,25,2441
7.199418549,-1.21845719,-0.93898113,0.627269422,0.444324785,98,25,2442
-10.81713195,-0.313187942,-0.168225119,0.317150163,0.310061087,98,25,2443
8.367010438,-0.440463605,0.014187734,0.379082735,0.300196641,98,25,2444
12.86268919,0.527732351,-0.194818313,0.308039298,0.300302131,98,25,2445
32.97162907,0.358431108,-0.418157632,0.325763977,0.308136242,98,25,2446
18.12312183,2.449184391,0.796940296,0.632649216,0.3376472,98,25,2447
24.38745476,-0.987184174,-0.791772601,0.346861182,0.316215163,98,25,2448
18.34411249,2.293261043,0.368184262,0.568893373,0.411510292,98,25,2449
9.586380312,-0.035710058,-0.356321644,0.302641314,0.316076941,98,25,2450
20.64365398,-1.754548719,0.45777395,0.503110355,0.320019734,99,25,2451
8.759638773,0.900675614,-0.999283813,0.405968669,0.384834678,99,25,2452
34.67903851,0.531041249,0.136986022,0.32618145,0.306263806,99,25,2453
21.51123843,-0.246660335,-1.070381156,0.300134116,0.324067303,99,25,2454
35.39463547,0.191481156,-1.015733872,0.323571767,0.368619952,99,25,2455
9.095829619,-0.940745659,-0.409138626,0.331684017,0.328715441,99,25,2456
10.91937153,0.131100765,0.415608442,0.518251451,0.342664198,99,25,2457
9.112087144,1.665915233,0.560497814,0.505095118,0.39814038,99,25,2458
18.00144226,0.44762623,-0.528095572,0.302346854,0.327491609,99,25,2459
17.33766973,-0.517114791,0.107699832,0.374494725,0.300096874,99,25,2460
9.517853015,-0.145949854,0.675118509,0.380618285,0.305243753,99,25,2461
21.570321,0.793038806,0.105967533,0.620837343,0.311363626,99,25,2462
4.768027072,0.5278281,2.937433184,0.305992895,0.670613765,99,25,2463
2.998957963,-2.085665299,-1.18411268,0.593889248,0.706582658,99,25,2464
19.86683579,-1.286205189,-0.752982111,0.369038211,0.312760613,99,25,2465
6.267752051,-1.221866556,-0.517581874,0.442064503,0.316258542,99,25,2466
16.69190828,0.477595127,-0.116308783,0.361618017,0.301119159,99,25,2467
29.55628781,0.345153314,0.696404359,0.367329643,0.319788621,99,25,2468
16.51734479,0.374546131,-0.264137442,0.302042899,0.300366409,99,25,2469
21.40212592,-0.181985489,0.545704944,0.34602712,0.321846358,99,25,2470
18.41667741,-0.810826393,-1.084253242,0.40561462,0.820625123,99,25,2471
19.21290493,2.76476369,0.294688254,0.722237526,0.329900265,99,25,2472
16.38709893,0.951229515,0.629393844,0.417492341,0.358077719,99,25,2473
23.2339906,1.717976727,0.800124051,0.450498853,0.404866339,99,25,2474
34.92791209,0.096311026,2.206868376,0.30006258,0.486516277,99,25,2475
-9.760356448,-0.536302879,-1.311968418,0.334772765,0.455511012,100,25,2476
14.80661838,0.688506088,-0.876004273,0.324709641,0.325987223,100,25,2477
3.002456266,-1.475163662,-0.202836656,0.38393925,0.319595224,100,25,2478
13.76506598,0.700874877,-0.049890379,0.301533898,0.306598686,100,25,2479
15.00081127,-0.935357067,-1.168632187,0.386012759,0.343294077,100,25,2480
28.24801806,-0.915641682,0.012086901,0.398962191,0.320340105,100,25,2481
8.939839662,1.160026142,1.547464006,0.326297725,0.382765061,100,25,2482
11.59035385,-0.262271504,0.988465002,0.305692605,0.395103874,100,25,2483
-0.254057123,0.561002563,1.801758442,0.405747703,0.47229649,100,25,2484
-9.403866289,1.33403638,1.153702476,0.583117078,0.397592885,100,25,2485
-0.351413951,1.499409195,1.193562973,0.360640485,0.462222402,100,25,2486
16.41574365,0.957197538,-1.535980647,0.338414514,0.465397073,100,25,2487
15.25185289,-1.080764905,0.626807071,0.351774566,0.542774181,100,25,2488
20.98269292,-0.574646289,0.687583013,0.307195738,0.334900615,100,25,2489
22.19431985,0.723680664,0.290100662,0.341417456,0.339730106,100,25,2490
-0.824265932,-0.595236136,-0.17483372,0.307817105,0.315253643,100,25,2491
24.45486375,-0.949636067,-0.538989199,0.301079075,0.318557058,100,25,2492
19.96009693,0.603960843,1.302633652,0.404658349,0.434496287,100,25,2493
2.205258773,-0.284573015,0.420667513,0.313117872,0.302814406,100,25,2494
22.10617803,0.395283248,0.572682006,0.351995814,0.351360695,100,25,2495
17.86546222,-0.753950604,-1.820188996,0.392630044,0.498637382,100,25,2496
-6.943641984,0.326673114,-0.036722418,0.313386504,0.303271577,100,25,2497
13.91413686,1.378202303,1.029825837,0.413088948,0.336675699,100,25,2498
24.39801281,0.493986969,-0.764595756,0.311691826,0.328756114,100,25,2499
13.71665841,0.518741348,-2.383735649,0.300601443,0.464188157,100,25,2500
13.55236613,-1.264565734,-1.143270101,0.400942188,0.329650848,101,26,2501
3.72696202,-0.211252672,-0.268301653,0.306128504,0.301972964,101,26,2502
-7.442047845,-0.324714165,-1.3634687,0.34389563,0.478792092,101,26,2503
12.34901827,-1.066611087,-0.301635441,0.4460649,0.310815201,101,26,2504
12.26977244,0.362847812,0.274366707,0.360165304,0.342238513,101,26,2505
31.30769783,-1.460084686,-0.017221401,0.418960544,0.30446947,101,26,2506
-6.613929093,0.139833596,-0.729862846,0.303068913,0.330516882,101,26,2507
22.31637025,0.555749326,0.331631294,0.335696846,0.327865946,101,26,2508
14.28607983,0.076603956,-0.413222377,0.306262034,0.310566427,101,26,2509
25.14905291,0.121052751,-0.071848879,0.302654995,0.306104084,101,26,2510
1.30329385,-0.1493335,-0.841894592,0.305430344,0.354079315,101,26,2511
7.523867736,-2.009791656,-3.503921683,1.163866979,0.782823519,101,26,2512
18.1034305,-0.757044856,-0.108689585,0.439873153,0.300384533,101,26,2513
9.879647564,1.15895266,0.815984847,0.464437704,0.379733967,101,26,2514
6.659704128,1.420745641,-0.448638753,0.419601744,0.346907154,101,26,2515
1.905459933,-0.114907286,0.646439732,0.347169605,0.305089386,101,26,2516
14.8039178,-1.18372521,-1.159841886,0.379857778,0.406710908,101,26,2517
1.780168019,-0.534292627,-1.070610388,0.506040099,0.561627538,101,26,2518
10.79716749,-0.391407457,0.091027232,0.310564361,0.300003994,101,26,2519
13.4296168,0.538748844,1.148298931,0.338416894,0.36193267,101,26,2520
35.35801235,0.39516088,0.446040301,0.303678754,0.321116611,101,26,2521
16.31605288,-2.846664334,-2.549007141,0.727917407,0.709849745,101,26,2522
10.43476002,0.525674876,0.191894646,0.392538451,0.303860703,101,26,2523
-4.185487539,2.169496253,2.607316613,0.583697945,0.716875234,101,26,2524
20.48736501,-0.085799653,-0.775686134,0.339798919,0.40184716,101,26,2525
37.17040385,-0.656066611,-1.417905709,0.335841728,0.435000135,102,26,2526
40.14025475,1.409318198,1.108682635,0.463144063,0.414909765,102,26,2527
25.52993322,0.426938887,-0.142443695,0.373040183,0.300516137,102,26,2528
6.980604006,0.853993481,0.581882298,0.403268335,0.369849222,102,26,2529
15.75463588,-1.616421117,-1.625808557,0.439568404,0.455877299,102,26,2530
17.71844678,-0.302859076,-3.525292488,0.316093865,0.748166206,102,26,2531
16.79136733,0.333409805,0.82058146,0.307656461,0.405237714,102,26,2532
17.45996268,-0.817791082,0.147863574,0.375212463,0.302580441,102,26,2533
26.13498618,0.375337455,0.168056192,0.338637517,0.310871963,102,26,2534
27.42060802,0.749990102,-0.49101965,0.376576864,0.329321578,102,26,2535
22.04228384,-0.739109541,-0.686226188,0.401339501,0.305362547,102,26,2536
19.05092088,0.973367335,-1.215225481,0.329866543,0.339528361,102,26,2537
32.193461,-0.993973588,0.105064625,0.313713361,0.300055877,102,26,2538
13.5447557,0.135765974,-1.323221647,0.309425713,0.395443084,102,26,2539
20.23212438,0.685314604,0.328996864,0.349978892,0.325146858,102,26,2540
13.13004228,0.668111192,-1.274006309,0.359749461,0.447342088,102,26,2541
57.61461108,-1.393180793,0.055141846,0.480511056,0.300322826,102,26,2542
21.04791727,0.53731829,-0.614126096,0.300013117,0.307411211,102,26,2543
25.80884848,1.874036619,1.202537689,0.48111811,0.518004681,102,26,2544
34.72159227,0.22730982,0.136673724,0.306706832,0.303656043,102,26,2545
14.44368656,-1.830163069,-0.891159307,0.430019829,0.309335258,102,26,2546
26.28752592,1.085918718,0.293255375,0.422222813,0.346458136,102,26,2547
25.8901777,-0.378760656,-0.188303495,0.301346263,0.305459795,102,26,2548
6.058578282,0.753094119,2.630919598,0.314099795,0.632748255,102,26,2549
12.36508077,-1.64730016,-0.86091686,0.511846703,0.336663472,102,26,2550
-8.692466982,0.256260194,-0.185920727,0.310570483,0.321820402,103,26,2551
-9.156062517,1.40467055,1.131493481,0.646375292,0.391818793,103,26,2552
-4.719204891,-0.320535711,-1.684875888,0.378463854,0.46164051,103,26,2553
2.707290429,0.7854765,0.936381161,0.494900393,0.367981248,103,26,2554
5.841640009,-0.883852152,0.423816064,0.393108444,0.300003522,103,26,2555
0.984648885,0.355035412,0.465938641,0.300000077,0.338549449,103,26,2556
4.933745263,-0.287207702,-0.728860645,0.321387098,0.306675323,103,26,2557
4.381245271,1.169873401,0.527367144,0.361356688,0.314277676,103,26,2558
